date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2022-01-27,0.5940517936391744,0.8228075206002847,44.82373298932289,0.04078063961423929
2022-01-28,0.5955932446486308,0.8214162616907452,44.78955752164938,0.04080639631446141
2022-01-29,0.5971346956580873,0.8197404322175259,44.732975139168715,0.04050160253862909
2022-01-30,0.5986761466675438,0.8170952244430305,44.718537021919886,0.04021657978653671
2022-01-31,0.6002175976770003,0.815314025195223,44.69379410837232,0.03907421418646364
2022-02-01,0.6017590486864568,0.8140568408499331,44.60807755305596,0.03898405244963695
2022-02-02,0.6033004996959133,0.8137209749383537,44.65417311396286,0.03913796406313277
2022-02-03,0.6048419507053697,0.8141495159965418,44.64957332782525,0.03889448842783888
2022-02-04,0.6063834017148262,0.8150206682710205,44.73414971158952,0.03872286144762456
2022-02-05,0.6079248527242826,0.8160717931516573,44.70393813179792,0.0388249886412407
2022-02-06,0.6094663037337391,0.8171930523944244,44.625000817483645,0.03813858846782535
2022-02-07,0.6110077547431956,0.8186899846310339,44.60675093199915,0.038533842927111754
2022-02-08,0.6125492057526521,0.8191265540952061,44.44662611751232,0.03842555152310078
2022-02-09,0.6140906567621086,0.8177353092946746,44.4124506498388,0.0384513082233229
2022-02-10,0.6156321077715651,0.8160594941145962,44.35586826735814,0.03814651444749058
2022-02-11,0.6171735587810215,0.8134142975733519,44.34143015010931,0.0378614916953982
2022-02-12,0.618715009790478,0.8116331085102684,44.31668723656175,0.03671912609532513
2022-02-13,0.6202564607999345,0.810375933847176,44.23097068124539,0.03662896435849844
2022-02-14,0.6217979118093909,0.8100400702878666,44.27706624215229,0.036782875971994256
2022-02-15,0.6233393628188474,0.8104686061009062,44.272466456014676,0.03653940033670037
2022-02-16,0.624880813828304,0.8113397517310426,44.35704283977894,0.03636777335648605
2022-02-17,0.6264222648377604,0.8123908652612414,44.326831259987344,0.036469900550102186
2022-02-18,0.6279637158472169,0.8135121220755102,44.24789394567307,0.03578350037668684
2022-02-19,0.6295051668566733,0.8150090570260743,44.229644060188576,0.03617875483597324
2022-02-20,0.6310466178661298,0.8154456211452147,44.06951924570174,0.03607046343196227
2022-02-21,0.6325880688755863,0.8140543668100928,44.03534377802823,0.03609622013218439
2022-02-22,0.6341295198850427,0.812378542825447,43.978761395547565,0.03579142635635207
2022-02-23,0.6356709708944992,0.8097333393464199,43.964323278298735,0.03550640360425969
2022-02-24,0.6372124219039558,0.807952143338063,43.93958036475117,0.034364038004186616
2022-02-25,0.6387538729134122,0.8066949624021562,43.85386380943481,0.03427387626735993
2022-02-26,0.6402953239228687,0.8063590943741183,43.89995937034171,0.034427787880855744
2022-02-27,0.6418367749323252,0.8067876285185815,43.8953595842041,0.03418431224556186
2022-02-28,0.6433782259417816,0.8076587732105802,43.979935967968366,0.034012685265347536
2022-03-01,0.6449196769512381,0.8087098892565759,43.94972438817677,0.034114812458963674
