,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-09-01,0.0,0.10315517475860193,0.09891020041247217,0.0,0.5903708523096943
2020-09-02,0.0,0.09921120631034952,0.10651867736727769,0.0,0.5903708523096943
2020-09-03,0.0,0.07534339725282198,0.11222503508338183,0.0,0.5903708523096943
2020-09-04,0.0,0.07935536515707875,0.1198335120381874,0.0,0.5903708523096943
2020-09-05,0.0,0.09125526995784033,0.12553986975429157,0.0,0.5903708523096943
2020-09-06,0.0,0.07935536515707875,0.13505046594779851,0.08219178082191782,0.5903708523096943
2020-09-07,0.0,0.07534339725282198,0.14075682366390269,0.0,0.5903708523096943
2020-09-08,0.0,0.07534339725282198,0.14456106214130543,0.0,0.5903708523096943
2020-09-09,0.0,0.07935536515707875,0.14646318138000686,0.0,0.5903708523096943
2020-09-10,0.0,0.08724330205358358,0.14646318138000686,0.0,0.5903708523096943
2020-09-11,0.0,0.09125526995784033,0.14836530061870823,0.0,0.5903708523096943
2020-09-12,0.0,0.07534339725282198,0.1502674198574096,0.0,0.5903708523096943
2020-09-13,0.0,0.07534339725282198,0.1502674198574096,0.11643835616438358,0.5903708523096943
2020-09-14,0.0,0.08724330205358358,0.15216953909611097,0.0,0.5903708523096943
2020-09-15,0.0,0.08724330205358358,0.15597377757351377,0.0,0.5903708523096943
2020-09-16,0.0,0.08329933360533116,0.15787589681221514,0.0,0.5903708523096943
2020-09-17,0.0,0.09921120631034952,0.1616801352896179,0.0,0.5903708523096943
2020-09-18,0.0,0.10315517475860193,0.1616801352896179,0.0,0.5903708523096943
2020-09-19,0.0,0.07935536515707875,0.15977801605091652,0.0,0.5903708523096943
2020-09-20,0.0,0.08724330205358358,0.15787589681221514,0.18835616438356168,0.5541964866623293
2020-09-21,0.0,0.08329933360533116,0.15787589681221514,0.0,0.5541964866623293
2020-09-22,0.0,0.11505507955936353,0.15597377757351377,0.0,0.5541964866623293
2020-09-23,0.0,0.09519923840609275,0.15407165833481234,0.0,0.5541964866623293
2020-09-24,0.0,0.13885488916088673,0.15216953909611097,0.0,0.5541964866623293
2020-09-25,0.0,0.1349109207126343,0.1502674198574096,0.0,0.5541964866623293
2020-09-26,0.0,0.2222222222222222,0.14836530061870823,0.0,0.5541964866623293
2020-09-27,0.0,0.10315517475860193,0.14836530061870823,0.23972602739726032,0.5541964866623293
2020-09-28,0.0,0.09519923840609275,0.14646318138000686,0.0,0.5541964866623293
2020-09-29,0.0,0.12695498436012512,0.14456106214130543,0.0,0.7349381912817178
2020-09-30,0.0,0.12695498436012512,0.14456106214130543,0.0,0.7349381912817178
2020-10-01,0.0,0.1230110159118727,0.14456106214130543,0.0,0.7349381912817178
2020-10-02,0.0,0.11899904800761593,0.14646318138000686,0.0,0.7349381912817178
2020-10-03,0.0,0.15476676186590507,0.14836530061870823,0.0,0.7349381912817178
2020-10-04,0.0,0.09125526995784033,0.15216953909611097,0.3047945205479452,0.7349381912817178
2020-10-05,0.0,0.07534339725282198,0.15407165833481234,0.0,0.7349381912817178
2020-10-06,0.0,0.18645450836393307,0.15597377757351377,0.0,0.7349381912817178
2020-10-07,0.0,0.21426628586971302,0.15787589681221514,0.0,0.7349381912817178
2020-10-08,0.0,0.1230110159118727,0.15787589681221514,0.0,0.7349381912817178
2020-10-09,0.0,0.12695498436012512,0.15787589681221514,0.0,0.7349381912817178
2020-10-10,0.0,0.1626546987624099,0.15787589681221514,0.0,0.7349381912817178
2020-10-11,0.0,0.14279885760913913,0.15597377757351377,0.4109589041095891,0.7349381912817178
2020-10-12,0.0,0.11899904800761593,0.15216953909611097,0.0,0.7349381912817178
2020-10-13,0.0,0.21032231742146063,0.1502674198574096,0.0,0.7349381912817178
2020-10-14,0.0,0.19441044471644225,0.14456106214130543,0.0,0.7349381912817178
2020-10-15,0.0,0.18645450836393307,0.14075682366390269,0.0,0.7349381912817178
2020-10-16,0.0,0.1349109207126343,0.13505046594779851,0.0,0.7349381912817178
2020-10-17,0.0,0.19842241262069904,0.13124622747039574,0.0,0.7349381912817178
2020-10-18,0.0,0.12695498436012512,0.12934410823169434,0.4383561643835617,0.7349381912817178
2020-10-19,0.0,0.13885488916088673,0.12553986975429157,0.0,0.7349381912817178
2020-10-20,0.0,0.2539779681762546,0.1217356312768888,0.0,0.7349381912817178
2020-10-21,0.0,0.3095335237318101,0.1217356312768888,0.0,0.7349381912817178
2020-10-22,0.0,0.257921936624507,0.117931392799486,0.0,0.7349381912817178
2020-10-23,0.0,0.2499660002719978,0.11602927356078463,0.0,0.7349381912817178
2020-10-24,0.0,0.2896776825785394,0.11412715432208323,0.0,0.7349381912817178
2020-10-25,0.0,0.17856657146742827,0.11222503508338183,0.5513698630136987,0.7349381912817178
2020-10-26,0.0,0.17455460356317148,0.11032291584468046,0.0,0.7349381912817178
2020-10-27,0.0,0.34917720658234735,0.10461655812857629,0.0,0.7349381912817178
2020-10-28,0.0,0.31347749218006254,0.09891020041247217,0.0,0.7349381912817178
2020-10-29,0.0,0.2936216510267918,0.093203842696368,0.0,0.7349381912817178
2020-10-30,0.0,0.41663266693866446,0.08749748498026383,0.0,0.7349381912817178
2020-10-31,0.0,0.273765809873521,0.08179112726415966,0.0,0.7349381912817178
2020-11-01,0.0,0.2261661906704746,0.07418265030935411,0.5376712328767124,0.7349381912817178
2020-11-02,0.0,0.18645450836393307,0.06847629259324994,0.0,0.7349381912817178
2020-11-03,0.0,0.5198558411532708,0.0608678156384444,0.0,0.7349381912817178
2020-11-04,0.0,0.5,0.05516145792234023,0.0,0.7830839297332466
2020-11-05,0.0,0.42064463484292125,0.047552980967534686,0.0,0.7830839297332466
2020-11-06,0.0,0.5397116823065415,0.04184662325143054,0.0,0.7830839297332466
2020-11-07,0.0,0.36508907928736567,0.03804238477402777,0.0,0.7830839297332466
2020-11-08,0.0,0.2460220318237454,0.03614026553532637,0.4726027397260275,0.7830839297332466
2020-11-09,0.0,0.23011015911872706,0.03614026553532637,0.0,0.7830839297332466
2020-11-10,0.0,0.4643002855977152,0.03614026553532637,0.0,0.7830839297332466
2020-11-11,0.0,0.36903304773561807,0.03994450401272914,0.0,0.7830839297332466
2020-11-12,0.0,0.42458860329117365,0.04184662325143054,0.0,0.7830839297332466
2020-11-13,0.0,0.2896776825785394,0.043748742490131914,0.0,0.7830839297332466
2020-11-14,0.0,0.41268869849041206,0.045650861728833286,0.0,0.7830839297332466
2020-11-15,0.0,0.24207806337549298,0.049455100206236086,0.44863013698630144,0.7830839297332466
2020-11-16,0.0,0.2460220318237454,0.05135721944493746,0.0,0.7830839297332466
2020-11-17,0.0,0.41268869849041206,0.05325933868363886,0.0,0.7830839297332466
2020-11-18,0.0,0.4007887936896505,0.05516145792234023,0.0,0.7830839297332466
2020-11-19,0.0,0.36508907928736567,0.05896569639974303,0.0,0.7830839297332466
2020-11-20,0.0,0.2777777777777778,0.0627699348771458,0.0,0.7830839297332466
2020-11-21,0.0,0.2618659050727594,0.06467205411584717,0.0,0.7830839297332466
2020-11-22,0.0,0.15476676186590507,0.06467205411584717,0.39726027397260283,0.6625894599869877
2020-11-23,0.0,0.2856657146742826,0.06467205411584717,0.0,0.6625894599869877
2020-11-24,0.0,0.42853257173942605,0.06467205411584717,0.0,0.6625894599869877
2020-11-25,0.0,0.36508907928736567,0.06467205411584717,0.0,0.6625894599869877
2020-11-26,0.0,0.36903304773561807,0.06467205411584717,0.0,0.6625894599869877
2020-11-27,0.0,0.4007887936896505,0.06657417335454854,0.0,0.6625894599869877
2020-11-28,0.0,0.3095335237318101,0.06847629259324994,0.0,0.6625894599869877
2020-11-29,0.0,0.1626546987624099,0.07228053107065271,0.363013698630137,0.6625894599869877
2020-11-30,0.0,0.17856657146742827,0.07608476954805549,0.0,0.6625894599869877
